trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,stop_headsign,pickup_type,drop_off_type,timepoint
319057:424704:428696,23:22:00,23:22:00,1083,26,5418,,0,0,0
319057:424704:428696,23:23:00,23:23:00,1084,27,5595,,0,0,0
319057:424704:428696,23:23:00,23:23:00,1085,28,5789,,0,0,0
319057:424704:428696,23:24:00,23:24:00,1086,29,5950,,0,0,0
319057:424704:428696,23:24:00,23:24:00,1087,30,6165,,0,0,0
319057:424704:428696,23:25:00,23:25:00,1843,31,6465,,0,0,0
319057:424704:428696,23:25:00,23:25:00,1577,32,6796,,0,0,0
319057:424704:428696,23:28:00,23:28:00,1019,33,6981,,0,0,1
320528:424706:426619,13:15:00,13:15:00,1019,1,0,,0,0,1
320528:424706:426619,13:15:00,13:15:00,1836,2,154,,0,0,0
320528:424706:426619,13:16:00,13:16:00,1834,3,485,,0,0,0
320528:424706:426619,13:17:00,13:17:00,1539,4,939,,0,0,0
320528:424706:426619,13:18:00,13:18:00,1832,5,1117,,0,0,0
320528:424706:426619,13:18:00,13:18:00,1838,6,1252,,0,0,0
320528:424706:426619,13:18:00,13:18:00,1839,7,1415,,0,0,0
320528:424706:426619,13:21:00,13:21:00,1840,8,1849,,0,0,1
320528:424706:426619,13:21:00,13:21:00,1841,9,2251,,0,0,0
320528:424706:426619,13:22:00,13:22:00,1565,10,2524,,0,0,0
320528:424706:426619,13:23:00,13:23:00,1566,11,2928,,0,0,0
320528:424706:426619,13:25:00,13:25:00,1287,12,3758,,0,0,0
320528:424706:426619,13:27:00,13:27:00,1231,13,4193,,0,0,1
322560:424709:428996,18:40:00,18:40:00,1005,1,0,,0,0,1
322560:424709:428996,18:41:00,18:41:00,1757,2,912,,0,0,0
322560:424709:428996,18:42:00,18:42:00,1758,3,1126,,0,0,0
322560:424709:428996,18:43:00,18:43:00,1760,4,1622,,0,0,0
322560:424709:428996,18:43:00,18:43:00,1761,5,1778,,0,0,0
322560:424709:428996,18:44:00,18:44:00,1762,6,2316,,0,0,0
322560:424709:428996,18:45:00,18:45:00,1763,7,2562,,0,0,0
322560:424709:428996,18:47:00,18:47:00,1764,8,2789,,0,0,1
322560:424709:428996,18:47:00,18:47:00,1765,9,2963,,0,0,0
322560:424709:428996,18:48:00,18:48:00,1303,10,3765,,0,0,0
322560:424709:428996,18:50:00,18:50:00,1212,11,4544,,0,0,0
322560:424709:428996,18:50:00,18:50:00,1213,12,4747,,0,0,0
322560:424709:428996,18:50:00,18:50:00,1214,13,4956,,0,0,0
322560:424709:428996,18:52:00,18:52:00,1216,14,5231,,0,0,1
322560:424709:428996,18:52:00,18:52:00,1868,15,5439,,0,0,0
322560:424709:428996,18:54:00,18:54:00,1770,16,6780,,0,0,0
322560:424709:428996,18:55:00,18:55:00,1771,17,7009,,0,0,0
322560:424709:428996,18:55:00,18:55:00,1772,18,7167,,0,0,0
322560:424709:428996,18:56:00,18:56:00,1773,19,7515,,0,0,0
322560:424709:428996,18:56:00,18:56:00,1774,20,7769,,0,0,0
322560:424709:428996,18:57:00,18:57:00,1220,21,8154,,0,0,0
322560:424709:428996,19:00:00,19:00:00,1222,22,9034,,0,0,1
321248:424710:430171,18:30:00,18:30:00,1019,1,0,,0,0,1
321248:424710:430171,18:31:00,18:31:00,1021,2,575,,0,0,0
321248:424710:430171,18:31:00,18:31:00,1842,3,747,,0,0,0
321248:424710:430171,18:32:00,18:32:00,1026,4,1253,,0,0,0
321248:424710:430171,18:33:00,18:33:00,1027,5,1636,,0,0,0
321248:424710:430171,18:34:00,18:34:00,1028,6,1811,,0,0,0
321248:424710:430171,18:34:00,18:34:00,1029,7,2065,,0,0,0
321248:424710:430171,18:35:00,18:35:00,1030,8,2232,,0,0,0
321248:424710:430171,18:35:00,18:35:00,1031,9,2624,,0,0,0
321248:424710:430171,18:36:00,18:36:00,1034,10,2974,,0,0,0
321248:424710:430171,18:37:00,18:37:00,1035,11,3214,,0,0,0
321248:424710:430171,18:37:00,18:37:00,1036,12,3484,,0,0,0
321248:424710:430171,18:38:00,18:38:00,1037,13,3668,,0,0,0
321248:424710:430171,18:38:00,18:38:00,1038,14,3917,,0,0,0
321248:424710:430171,18:39:00,18:39:00,1039,15,4175,,0,0,0
321248:424710:430171,18:39:00,18:39:00,1040,16,4308,,0,0,0
321248:424710:430171,18:39:00,18:39:00,1041,17,4445,,0,0,0
321248:424710:430171,18:40:00,18:40:00,1042,18,4631,,0,0,0
321248:424710:430171,18:43:00,18:43:00,1043,19,4926,,0,0,1
321248:424710:430171,18:43:00,18:43:00,1044,20,5046,,0,0,0
321248:424710:430171,18:43:00,18:43:00,1045,21,5191,,0,0,0
321248:424710:430171,18:44:00,18:44:00,1046,22,5395,,0,0,0
321248:424710:430171,18:44:00,18:44:00,1047,23,5666,,0,0,0
321248:424710:430171,18:45:00,18:45:00,1048,24,5867,,0,0,0
321248:424710:430171,18:46:00,18:46:00,1049,25,6111,,0,0,0
321248:424710:430171,18:46:00,18:46:00,1050,26,6269,,0,0,0
321248:424710:430171,18:46:00,18:46:00,1051,27,6408,,0,0,0
321248:424710:430171,18:47:00,18:47:00,1052,28,6616,,0,0,0
321248:424710:430171,18:48:00,18:48:00,1053,29,6894,,0,0,0
321248:424710:430171,18:50:00,18:50:00,1054,30,7182,,0,0,1
319813:424711:428727,12:15:00,12:15:00,1231,1,0,,0,0,1
319813:424711:428727,12:16:00,12:16:00,1232,2,530,,0,0,0
319813:424711:428727,12:17:00,12:17:00,1233,3,1091,,0,0,0
319813:424711:428727,12:17:00,12:17:00,1234,4,1334,,0,0,0
319813:424711:428727,12:18:00,12:18:00,1235,5,1550,,0,0,0
319813:424711:428727,12:18:00,12:18:00,1236,6,1777,,0,0,0
319813:424711:428727,12:18:00,12:18:00,1237,7,1937,,0,0,0
319813:424711:428727,12:19:00,12:19:00,1238,8,2077,,0,0,0
319813:424711:428727,12:19:00,12:19:00,1239,9,2330,,0,0,0
319813:424711:428727,12:20:00,12:20:00,1241,10,2675,,0,0,0
319813:424711:428727,12:20:00,12:20:00,1259,11,2851,,0,0,0
319813:424711:428727,12:22:00,12:22:00,1260,12,3039,,0,0,1
319813:424711:428727,12:22:00,12:22:00,1261,13,3325,,0,0,0
319813:424711:428727,12:23:00,12:23:00,1262,14,3631,,0,0,0
319813:424711:428727,12:24:00,12:24:00,1263,15,3961,,0,0,0
319813:424711:428727,12:24:00,12:24:00,1264,16,4091,,0,0,0
319813:424711:428727,12:25:00,12:25:00,1265,17,4288,,0,0,0
319813:424711:428727,12:25:00,12:25:00,1266,18,4613,,0,0,0
319813:424711:428727,12:26:00,12:26:00,1267,19,4967,,0,0,0
319813:424711:428727,12:27:00,12:27:00,1268,20,5252,,0,0,0
319813:424711:428727,12:29:00,12:29:00,1269,21,5395,,0,0,1
322417:424715:430212,15:05:00,15:05:00,1522,1,0,,0,0,1
322417:424715:430212,15:10:00,15:10:00,1525,2,2606,,0,0,0
322417:424715:430212,15:10:00,15:10:00,1526,3,2851,,0,0,0
322417:424715:430212,15:11:00,15:11:00,1527,4,3147,,0,0,0
322417:424715:430212,15:11:00,15:11:00,1528,5,3318,,0,0,0
322417:424715:430212,15:12:00,15:12:00,1530,6,3656,,0,0,0
322417:424715:430212,15:14:00,15:14:00,1531,7,3974,,0,0,1
322417:424715:430212,15:14:00,15:14:00,1533,8,4287,,0,0,0
322417:424715:430212,15:15:00,15:15:00,1535,9,4753,,0,0,0
322417:424715:430212,15:16:00,15:16:00,1536,10,5224,,0,0,0
322417:424715:430212,15:17:00,15:17:00,1537,11,5546,,0,0,0
322417:424715:430212,15:18:00,15:18:00,1091,12,6009,,0,0,0
322417:424715:430212,15:20:00,15:20:00,1019,13,6475,,0,0,1
319044:424717:428696,14:14:00,14:14:00,1054,1,0,,0,0,1
319044:424717:428696,14:14:00,14:14:00,1055,2,151,,0,0,0
319044:424717:428696,14:14:00,14:14:00,1056,3,322,,0,0,0
319044:424717:428696,14:14:00,14:14:00,1057,4,455,,0,0,0
319044:424717:428696,14:15:00,14:15:00,1058,5,663,,0,0,0
319044:424717:428696,14:15:00,14:15:00,1059,6,859,,0,0,0
319044:424717:428696,14:16:00,14:16:00,1060,7,1092,,0,0,0
319044:424717:428696,14:16:00,14:16:00,1061,8,1276,,0,0,0
319044:424717:428696,14:16:00,14:16:00,1062,9,1497,,0,0,0
319044:424717:428696,14:17:00,14:17:00,1063,10,1787,,0,0,0
319044:424717:428696,14:17:00,14:17:00,1065,11,2030,,0,0,0
319044:424717:428696,14:19:00,14:19:00,1066,12,2194,,0,0,1
319044:424717:428696,14:19:00,14:19:00,1067,13,2324,,0,0,0
319044:424717:428696,14:19:00,14:19:00,1068,14,2540,,0,0,0
319044:424717:428696,14:20:00,14:20:00,1069,15,2700,,0,0,0
319044:424717:428696,14:20:00,14:20:00,1070,16,2967,,0,0,0
319044:424717:428696,14:21:00,14:21:00,1071,17,3285,,0,0,0
319044:424717:428696,14:21:00,14:21:00,1073,18,3533,,0,0,0
319044:424717:428696,14:22:00,14:22:00,1074,19,3751,,0,0,0
319044:424717:428696,14:22:00,14:22:00,1075,20,4010,,0,0,0
319044:424717:428696,14:23:00,14:23:00,1076,21,4139,,0,0,0
319044:424717:428696,14:23:00,14:23:00,1077,22,4253,,0,0,0
319044:424717:428696,14:24:00,14:24:00,1079,23,4573,,0,0,0
319044:424717:428696,14:24:00,14:24:00,1080,24,4869,,0,0,0
319044:424717:428696,14:25:00,14:25:00,1081,25,5064,,0,0,0
319044:424717:428696,14:25:00,14:25:00,1083,26,5418,,0,0,0
319044:424717:428696,14:26:00,14:26:00,1084,27,5595,,0,0,0
319044:424717:428696,14:26:00,14:26:00,1085,28,5789,,0,0,0
319044:424717:428696,14:27:00,14:27:00,1086,29,5950,,0,0,0
319044:424717:428696,14:27:00,14:27:00,1087,30,6165,,0,0,0
319044:424717:428696,14:28:00,14:28:00,1843,31,6465,,0,0,0
319044:424717:428696,14:28:00,14:28:00,1577,32,6796,,0,0,0
319044:424717:428696,14:31:00,14:31:00,1019,33,6981,,0,0,1
320060:424720:426683,18:58:00,18:58:00,1231,1,0,,0,0,1
320060:424720:426683,18:59:00,18:59:00,1232,2,530,,0,0,0
320060:424720:426683,19:00:00,19:00:00,1703,3,1331,,0,0,0
320060:424720:426683,19:01:00,19:01:00,1570,4,1678,,0,0,0
320060:424720:426683,19:02:00,19:02:00,1571,5,2123,,0,0,0
320060:424720:426683,19:04:00,19:04:00,1572,6,2379,,0,0,1
320060:424720:426683,19:04:00,19:04:00,1573,7,2691,,0,0,0
320060:424720:426683,19:05:00,19:05:00,1574,8,2825,,0,0,0
320060:424720:426683,19:05:00,19:05:00,1575,9,2972,,0,0,0
320060:424720:426683,19:06:00,19:06:00,1576,10,3306,,0,0,0
320060:424720:426683,19:07:00,19:07:00,1830,11,3720,,0,0,0
320060:424720:426683,19:08:00,19:08:00,1827,12,3903,,0,0,0
320060:424720:426683,19:10:00,19:10:00,1019,13,4218,,0,0,1
320036:424721:426689,16:15:00,16:15:00,1019,1,0,,0,0,1
320036:424721:426689,16:15:00,16:15:00,1836,2,154,,0,0,0
320036:424721:426689,16:16:00,16:16:00,1834,3,485,,0,0,0
320036:424721:426689,16:17:00,16:17:00,1539,4,939,,0,0,0
320036:424721:426689,16:18:00,16:18:00,1832,5,1117,,0,0,0
320036:424721:426689,16:18:00,16:18:00,1838,6,1252,,0,0,0
320036:424721:426689,16:18:00,16:18:00,1839,7,1415,,0,0,0
320036:424721:426689,16:21:00,16:21:00,1840,8,1849,,0,0,1
320036:424721:426689,16:21:00,16:21:00,1841,9,2251,,0,0,0
320036:424721:426689,16:22:00,16:22:00,1565,10,2524,,0,0,0
320036:424721:426689,16:23:00,16:23:00,1566,11,2928,,0,0,0
320036:424721:426689,16:25:00,16:25:00,1287,12,3758,,0,0,0
320036:424721:426689,16:27:00,16:27:00,1231,13,4193,,0,0,1
320324:424725:429025,22:40:00,22:40:00,1005,1,0,,0,0,1
320324:424725:429025,22:41:00,22:41:00,1757,2,912,,0,0,0
320324:424725:429025,22:42:00,22:42:00,1758,3,1126,,0,0,0
320324:424725:429025,22:43:00,22:43:00,1760,4,1622,,0,0,0
320324:424725:429025,22:43:00,22:43:00,1761,5,1778,,0,0,0
320324:424725:429025,22:44:00,22:44:00,1762,6,2316,,0,0,0
320324:424725:429025,22:45:00,22:45:00,1763,7,2562,,0,0,0
320324:424725:429025,22:47:00,22:47:00,1764,8,2789,,0,0,1
320324:424725:429025,22:47:00,22:47:00,1765,9,2963,,0,0,0
320324:424725:429025,22:48:00,22:48:00,1303,10,3765,,0,0,0
320324:424725:429025,22:50:00,22:50:00,1212,11,4544,,0,0,0
320324:424725:429025,22:50:00,22:50:00,1213,12,4747,,0,0,0
320324:424725:429025,22:50:00,22:50:00,1214,13,4956,,0,0,0
320324:424725:429025,22:52:00,22:52:00,1216,14,5231,,0,0,1
320324:424725:429025,22:52:00,22:52:00,1868,15,5439,,0,0,0
320324:424725:429025,22:54:00,22:54:00,1770,16,6780,,0,0,0
320324:424725:429025,22:54:00,22:54:00,1771,17,7009,,0,0,0
320324:424725:429025,22:55:00,22:55:00,1772,18,7167,,0,0,0
320324:424725:429025,22:55:00,22:55:00,1773,19,7515,,0,0,0
320324:424725:429025,22:55:00,22:55:00,1774,20,7769,,0,0,0
320324:424725:429025,22:56:00,22:56:00,1220,21,8154,,0,0,0
320324:424725:429025,22:59:00,22:59:00,1222,22,9034,,0,0,1
318826:424726:428701,12:45:00,12:45:00,1121,1,0,,0,0,1
318826:424726:430189,12:45:00,12:45:00,1121,1,0,,0,0,1
318826:424726:428701,12:45:00,12:45:00,1189,2,385,,0,0,0
318826:424726:430189,12:45:00,12:45:00,1189,2,385,,0,0,0
318826:424726:428701,12:46:00,12:46:00,1190,3,576,,0,0,0
318826:424726:430189,12:46:00,12:46:00,1190,3,576,,0,0,0
318826:424726:428701,12:46:00,12:46:00,1439,4,818,,0,0,0
318826:424726:430189,12:46:00,12:46:00,1439,4,818,,0,0,0
318826:424726:428701,12:47:00,12:47:00,1206,5,1106,,0,0,0
318826:424726:430189,12:47:00,12:47:00,1206,5,1106,,0,0,0
318826:424726:428701,12:48:00,12:48:00,1194,6,1307,,0,0,0
318826:424726:430189,12:48:00,12:48:00,1194,6,1307,,0,0,0
318826:424726:428701,12:48:00,12:48:00,1195,7,1500,,0,0,0
318826:424726:430189,12:48:00,12:48:00,1195,7,1500,,0,0,0
318826:424726:428701,12:50:00,12:50:00,1207,8,1762,,0,0,1
318826:424726:430189,12:50:00,12:50:00,1207,8,1762,,0,0,1
318826:424726:428701,12:50:00,12:50:00,1208,9,2019,,0,0,0
318826:424726:430189,12:50:00,12:50:00,1208,9,2019,,0,0,0
318826:424726:428701,12:50:00,12:50:00,1209,10,2183,,0,0,0
318826:424726:430189,12:50:00,12:50:00,1209,10,2183,,0,0,0
318826:424726:428701,12:51:00,12:51:00,1864,11,2584,,0,0,0
318826:424726:430189,12:51:00,12:51:00,1864,11,2584,,0,0,0
318826:424726:428701,12:52:00,12:52:00,1865,12,2809,,0,0,0
318826:424726:430189,12:52:00,12:52:00,1865,12,2809,,0,0,0
318826:424726:428701,12:52:00,12:52:00,1866,13,3223,,0,0,0
318826:424726:430189,12:52:00,12:52:00,1866,13,3223,,0,0,0
318826:424726:428701,12:53:00,12:53:00,1220,14,3535,,0,0,0
318826:424726:430189,12:53:00,12:53:00,1220,14,3535,,0,0,0
318826:424726:428701,12:56:00,12:59:00,1222,15,4415,,0,0,1
318826:424726:430189,12:56:00,12:59:00,1222,15,4415,,0,0,1
318826:424726:428701,12:59:00,12:59:00,1223,16,4560,,0,0,0
318826:424726:430189,12:59:00,12:59:00,1223,16,4560,,0,0,0
318826:424726:428701,13:00:00,13:00:00,1224,17,5060,,0,0,0
318826:424726:430189,13:00:00,13:00:00,1224,17,5060,,0,0,0
318826:424726:428701,13:01:00,13:01:00,1867,18,5420,,0,0,0
318826:424726:430189,13:01:00,13:01:00,1867,18,5420,,0,0,0
318826:424726:428701,13:02:00,13:02:00,1226,19,5782,,0,0,0
318826:424726:430189,13:02:00,13:02:00,1226,19,5782,,0,0,0
318826:424726:428701,13:03:00,13:03:00,1227,20,6237,,0,0,0
318826:424726:430189,13:03:00,13:03:00,1227,20,6237,,0,0,0
318826:424726:428701,13:04:00,13:04:00,1228,21,6839,,0,0,0
318826:424726:430189,13:04:00,13:04:00,1228,21,6839,,0,0,0
318826:424726:428701,13:05:00,13:05:00,1229,22,7184,,0,0,0
318826:424726:430189,13:05:00,13:05:00,1229,22,7184,,0,0,0
318826:424726:428701,13:06:00,13:06:00,1230,23,7675,,0,0,0
318826:424726:430189,13:06:00,13:06:00,1230,23,7675,,0,0,0
318826:424726:428701,13:09:00,13:09:00,1231,24,8285,,0,0,1
318826:424726:430189,13:09:00,13:09:00,1231,24,8285,,0,0,1
318849:424727:428703,11:25:00,11:25:00,1231,1,0,,0,0,1
318849:424727:430201,11:25:00,11:25:00,1231,1,0,,0,0,1
318849:424727:428703,11:26:00,11:26:00,1288,2,633,,0,0,0
318849:424727:430201,11:26:00,11:26:00,1288,2,633,,0,0,0
318849:424727:428703,11:26:00,11:26:00,1823,3,980,,0,0,0
318849:424727:430201,11:26:00,11:26:00,1823,3,980,,0,0,0
318849:424727:428703,11:27:00,11:27:00,1824,4,1443,,0,0,0
318849:424727:430201,11:27:00,11:27:00,1824,4,1443,,0,0,0
318849:424727:428703,11:28:00,11:28:00,1290,5,2006,,0,0,0
318849:424727:430201,11:28:00,11:28:00,1290,5,2006,,0,0,0
318849:424727:428703,11:29:00,11:29:00,1291,6,2432,,0,0,0
318849:424727:430201,11:29:00,11:29:00,1291,6,2432,,0,0,0
318849:424727:428703,11:30:00,11:30:00,1833,7,2937,,0,0,0
318849:424727:430201,11:30:00,11:30:00,1833,7,2937,,0,0,0
318849:424727:428703,11:33:00,11:33:00,1292,8,3471,,0,0,1
318849:424727:430201,11:33:00,11:33:00,1292,8,3471,,0,0,1
318849:424727:428703,11:34:00,11:34:00,1293,9,4226,,0,0,0
318849:424727:430201,11:34:00,11:34:00,1293,9,4226,,0,0,0
318849:424727:428703,11:37:00,11:39:00,1222,10,4858,,0,0,1
318849:424727:430201,11:37:00,11:39:00,1222,10,4858,,0,0,1
318849:424727:428703,11:39:00,11:39:00,1223,11,5003,,0,0,0
318849:424727:430201,11:39:00,11:39:00,1223,11,5003,,0,0,0
318849:424727:428703,11:40:00,11:40:00,1294,12,5668,,0,0,0
318849:424727:430201,11:40:00,11:40:00,1294,12,5668,,0,0,0
318849:424727:428703,11:41:00,11:41:00,1457,13,5990,,0,0,0
318849:424727:430201,11:41:00,11:41:00,1457,13,5990,,0,0,0
318849:424727:428703,11:41:00,11:41:00,1458,14,6261,,0,0,0
318849:424727:430201,11:41:00,11:41:00,1458,14,6261,,0,0,0
318849:424727:428703,11:42:00,11:42:00,1459,15,6591,,0,0,0
318849:424727:430201,11:42:00,11:42:00,1459,15,6591,,0,0,0
318849:424727:428703,11:42:00,11:42:00,1304,16,7022,,0,0,0
318849:424727:430201,11:42:00,11:42:00,1304,16,7022,,0,0,0
318849:424727:428703,11:43:00,11:43:00,1305,17,7203,,0,0,0
318849:424727:430201,11:43:00,11:43:00,1305,17,7203,,0,0,0
318849:424727:428703,11:43:00,11:43:00,1846,18,7424,,0,0,0
318849:424727:430201,11:43:00,11:43:00,1846,18,7424,,0,0,0
318849:424727:428703,11:45:00,11:45:00,1115,19,7650,,0,0,1
318849:424727:430201,11:45:00,11:45:00,1115,19,7650,,0,0,1
318849:424727:428703,11:45:00,11:45:00,1116,20,7891,,0,0,0
318849:424727:430201,11:45:00,11:45:00,1116,20,7891,,0,0,0
318849:424727:428703,11:46:00,11:46:00,1844,21,8218,,0,0,0
318849:424727:430201,11:46:00,11:46:00,1844,21,8218,,0,0,0
318849:424727:428703,11:47:00,11:47:00,1119,22,8627,,0,0,0
318849:424727:430201,11:47:00,11:47:00,1119,22,8627,,0,0,0
318849:424727:428703,11:48:00,11:48:00,1120,23,8888,,0,0,0
318849:424727:430201,11:48:00,11:48:00,1120,23,8888,,0,0,0
318849:424727:428703,11:50:00,11:50:00,1121,24,9187,,0,0,1
318849:424727:430201,11:50:00,11:50:00,1121,24,9187,,0,0,1
320852:424729:430193,19:00:00,19:00:00,1121,1,0,,0,0,1
320852:424729:430193,19:00:00,19:00:00,1202,2,372,,0,0,0
320852:424729:430193,19:01:00,19:01:00,1357,3,836,,0,0,0
320852:424729:430193,19:02:00,19:02:00,1358,4,1125,,0,0,0
320852:424729:430193,19:02:00,19:02:00,1359,5,1389,,0,0,0
320852:424729:430193,19:03:00,19:03:00,1360,6,1715,,0,0,0
320852:424729:430193,19:03:00,19:03:00,1361,7,1977,,0,0,0
320852:424729:430193,19:04:00,19:04:00,1362,8,2109,,0,0,0
320852:424729:430193,19:04:00,19:04:00,1363,9,2238,,0,0,0
320852:424729:430193,19:04:00,19:04:00,1364,10,2376,,0,0,0
320852:424729:430193,19:05:00,19:05:00,1367,11,2774,,0,0,0
320852:424729:430193,19:05:00,19:05:00,1368,12,2966,,0,0,0
320852:424729:430193,19:06:00,19:06:00,1369,13,3089,,0,0,0
320852:424729:430193,19:08:00,19:08:00,1371,14,3393,,0,0,1
320852:424729:430193,19:10:00,19:10:00,1372,15,4064,,0,0,1
320852:424729:430193,19:10:00,19:10:00,1374,16,4402,,0,0,0
320852:424729:430193,19:11:00,19:11:00,1375,17,4654,,0,0,0
320852:424729:430193,19:11:00,19:11:00,1376,18,4915,,0,0,0
320852:424729:430193,19:11:00,19:11:00,1377,19,5048,,0,0,0
320852:424729:430193,19:12:00,19:12:00,1378,20,5243,,0,0,0
320852:424729:430193,19:12:00,19:12:00,1379,21,5472,,0,0,0
320852:424729:430193,19:12:00,19:12:00,1380,22,5739,,0,0,0
320852:424729:430193,19:13:00,19:13:00,1381,23,6053,,0,0,0
320852:424729:430193,19:13:00,19:13:00,1382,24,6211,,0,0,0
320852:424729:430193,19:14:00,19:14:00,1383,25,6453,,0,0,0
320852:424729:430193,19:14:00,19:14:00,1384,26,6661,,0,0,0
320852:424729:430193,19:14:00,19:14:00,1385,27,6792,,0,0,0
320852:424729:430193,19:15:00,19:15:00,1386,28,6936,,0,0,0
320852:424729:430193,19:15:00,19:15:00,1387,29,7054,,0,0,0
320852:424729:430193,19:15:00,19:15:00,1388,30,7210,,0,0,0
320852:424729:430193,19:15:00,19:15:00,1389,31,7361,,0,0,0
320852:424729:430193,19:17:00,19:17:00,1390,32,7421,,0,0,1
319842:424730:428725,07:15:00,07:15:00,1231,1,0,,0,0,1
319842:424730:430197,07:15:00,07:15:00,1231,1,0,,0,0,1
319842:424730:428725,07:16:00,07:16:00,1232,2,530,,0,0,0
319842:424730:430197,07:16:00,07:16:00,1232,2,530,,0,0,0
319842:424730:428725,07:17:00,07:17:00,1233,3,1091,,0,0,0
319842:424730:430197,07:17:00,07:17:00,1233,3,1091,,0,0,0
319842:424730:428725,07:17:00,07:17:00,1234,4,1334,,0,0,0
319842:424730:430197,07:17:00,07:17:00,1234,4,1334,,0,0,0
319842:424730:428725,07:18:00,07:18:00,1235,5,1550,,0,0,0
319842:424730:430197,07:18:00,07:18:00,1235,5,1550,,0,0,0
319842:424730:428725,07:18:00,07:18:00,1236,6,1777,,0,0,0
319842:424730:430197,07:18:00,07:18:00,1236,6,1777,,0,0,0
319842:424730:428725,07:18:00,07:18:00,1237,7,1937,,0,0,0
319842:424730:430197,07:18:00,07:18:00,1237,7,1937,,0,0,0
319842:424730:428725,07:19:00,07:19:00,1238,8,2077,,0,0,0
319842:424730:430197,07:19:00,07:19:00,1238,8,2077,,0,0,0
319842:424730:428725,07:19:00,07:19:00,1239,9,2330,,0,0,0
319842:424730:430197,07:19:00,07:19:00,1239,9,2330,,0,0,0
319842:424730:428725,07:20:00,07:20:00,1241,10,2675,,0,0,0
319842:424730:430197,07:20:00,07:20:00,1241,10,2675,,0,0,0
319842:424730:428725,07:20:00,07:20:00,1259,11,2851,,0,0,0
319842:424730:430197,07:20:00,07:20:00,1259,11,2851,,0,0,0
319842:424730:428725,07:22:00,07:22:00,1260,12,3039,,0,0,1
319842:424730:430197,07:22:00,07:22:00,1260,12,3039,,0,0,1
319842:424730:428725,07:22:00,07:22:00,1261,13,3325,,0,0,0
319842:424730:430197,07:22:00,07:22:00,1261,13,3325,,0,0,0
319842:424730:428725,07:23:00,07:23:00,1262,14,3631,,0,0,0
319842:424730:430197,07:23:00,07:23:00,1262,14,3631,,0,0,0
319842:424730:428725,07:24:00,07:24:00,1263,15,3961,,0,0,0
319842:424730:430197,07:24:00,07:24:00,1263,15,3961,,0,0,0
319842:424730:428725,07:24:00,07:24:00,1264,16,4091,,0,0,0
319842:424730:430197,07:24:00,07:24:00,1264,16,4091,,0,0,0
319842:424730:428725,07:25:00,07:25:00,1265,17,4288,,0,0,0
319842:424730:430197,07:25:00,07:25:00,1265,17,4288,,0,0,0
319842:424730:428725,07:25:00,07:25:00,1266,18,4613,,0,0,0
319842:424730:430197,07:25:00,07:25:00,1266,18,4613,,0,0,0
319842:424730:428725,07:26:00,07:26:00,1267,19,4967,,0,0,0
319842:424730:430197,07:26:00,07:26:00,1267,19,4967,,0,0,0
319842:424730:428725,07:27:00,07:27:00,1268,20,5252,,0,0,0
319842:424730:430197,07:27:00,07:27:00,1268,20,5252,,0,0,0
319842:424730:428725,07:29:00,07:29:00,1269,21,5395,,0,0,1
319842:424730:430197,07:29:00,07:29:00,1269,21,5395,,0,0,1
322548:424731:428996,09:48:00,09:48:00,1005,1,0,,0,0,1
322548:424731:428996,09:49:00,09:49:00,1757,2,912,,0,0,0
322548:424731:428996,09:50:00,09:50:00,1758,3,1126,,0,0,0
322548:424731:428996,09:51:00,09:51:00,1760,4,1622,,0,0,0
322548:424731:428996,09:51:00,09:51:00,1761,5,1778,,0,0,0
322548:424731:428996,09:52:00,09:52:00,1762,6,2316,,0,0,0
322548:424731:428996,09:53:00,09:53:00,1763,7,2562,,0,0,0
322548:424731:428996,09:55:00,09:55:00,1764,8,2789,,0,0,1
322548:424731:428996,09:55:00,09:55:00,1765,9,2963,,0,0,0
322548:424731:428996,09:56:00,09:56:00,1303,10,3765,,0,0,0
322548:424731:428996,09:58:00,09:58:00,1212,11,4544,,0,0,0
322548:424731:428996,09:58:00,09:58:00,1213,12,4747,,0,0,0
