route_id,service_id,trip_id,trip_headsign,shape_id,block_id
3M,1004,318706:428364:428736,MEMORIAL to Northwood,3583,428736
3C,1006,319645:428365:428680,COUNTY PARK to Castlegreen Dr,3605,428680
3C,1007,319645:428365:428758,COUNTY PARK to Castlegreen Dr,3605,428758
3J,995,320698:428366:428708,JUMBO GARDENS to Sherwood Dr.,3571,428708
5,1004,318670:428367:428703,EDWARD to Waterfront,3555,428703
3M,1003,319397:428368:428738,MEMORIAL to Airport,3573,428738
10,1003,319710:428369:428705,NORTHWOOD to College,3549,428705
9,1003,319502:428370:428737,JUNOT to Waterfront,3599,428737
1,995,320888:428371:428695,MAINLINE to City Hall,3584,428695
1,996,322235:428372:428752,MAINLINE to Waterfront,3575,428752
15,1003,319130:428373:428729,BEVERLY to University,3608,428729
3M,996,322275:428374:428744,MEMORIAL to Waterfront,3596,428744
3M,996,322269:428375:428744,MEMORIAL to Waterfront,3596,428744
7,996,322141:428376:428688,HUDSON to Shuniah St.,3577,428688
17,995,321228:428377:428690,CURRENT RIVER to Waterfront,3603,428690
3M,996,322298:428378:428744,MEMORIAL to City Hall,3581,428744
3C,1003,319626:428379:428723,COUNTY PARK to Northwood,3576,428723
1,996,322243:428380:428752,MAINLINE to Waterfront,3575,428752
3M,1003,319310:428381:428722,MEMORIAL to Jumbo Gardens,3590,428722
3M,1006,319306:428382:428751,MEMORIAL to Jumbo Gardens,3590,428751
3M,1007,319306:428382:428759,MEMORIAL to Jumbo Gardens,3590,428759
7,1003,319436:428383:428755,HUDSON to Shuniah St.,3577,428755
13,996,322508:428384:428732,JOHN-JUMBO to County Fair,3572,428732
11,995,320795:428385:428718,JOHN to Waterfront,3606,428718
3M,996,322299:428386:428717,MEMORIAL to Northwood,3583,428717
3J,1003,319774:428387:428722,JUMBO GARDENS to Airport,3592,428722
3M,995,321049:428388:428741,MEMORIAL to County Park,3600,428741
1,995,320911:428389:428750,MAINLINE to Waterfront,3575,428750
8,1003,319230:428390:428704,JAMES to Intercity via College,3587,428704
1,1003,319571:428391:428694,MAINLINE to City Hall,3609,428694
3C,1003,319675:428392:428705,COUNTY PARK to Castlegreen Dr,3605,428705
3M,1004,318707:428393:428746,MEMORIAL to Northwood,3583,428746
3M,995,321121:428394:428716,MEMORIAL to Airport,3573,428716
11,995,320781:428395:428718,JOHN to Waterfront,3606,428718
17,1003,320142:428396:428694,CURRENT RIVER to Cowan,3593,428694
15,1003,319127:428397:428740,BEVERLY to University,3608,428740
17,1003,320149:428398:428747,CURRENT RIVER to Waterfront,3603,428747
3M,1003,319403:428399:428730,MEMORIAL to Airport,3573,428730
9,1003,319503:428400:428740,JUNOT to Waterfront,3599,428740
15,1003,319132:428401:428740,BEVERLY to University,3608,428740
8,995,320435:428402:428697,JAMES to City Hall via College,3569,428697
17,995,321203:428403:428675,CURRENT RIVER to Waterfront,3603,428675
8,995,320418:428404:428682,JAMES to Intercity via College,3587,428682
3M,995,321096:428405:428677,MEMORIAL to City Hall,3581,428677
1,1003,319606:428406:428726,MAINLINE to Waterfront,3575,428726
7,1004,318892:428407:428713,HUDSON to Shuniah St.,3577,428713
3M,995,321152:428408:428681,MEMORIAL to Waterfront,3596,428681
7,995,320968:428409:428718,HUDSON to Shuniah St.,3577,428718
3M,1006,319316:428410:428751,MEMORIAL to Jumbo Gardens,3590,428751
3M,1007,319316:428410:428759,MEMORIAL to Jumbo Gardens,3590,428759
7,1004,318897:428411:428687,HUDSON to Shuniah St.,3577,428687
1,995,320863:428412:428673,MAINLINE to City Hall,3609,428673
2,1003,319195:428413:428720,CROSSTOWN to Westfort,3597,428720
17,996,322026:428414:428728,CURRENT RIVER to Waterfront,3603,428728
9,1004,318956:428415:428672,JUNOT to University,3585,428672
3J,995,320687:428416:428716,JUMBO GARDENS to Sherwood Dr.,3571,428716
3M,995,321111:428417:428716,MEMORIAL to Airport,3573,428716
3C,995,320844:428418:428681,COUNTY PARK to Castlegreen Dr,3605,428681
10,1003,319704:428419:428674,NORTHWOOD to College,3549,428674
8,996,322091:428420:428742,JAMES to Intercity via College,3587,428742
17,996,321992:428421:428728,CURRENT RIVER to Cowan,3593,428728
7,995,320965:428422:428753,HUDSON to Shuniah St.,3577,428753
5,995,320760:428423:428733,EDWARD to Waterfront,3555,428733
8,995,320398:428424:428719,JAMES to College,3538,428719
3C,996,322395:428425:428749,COUNTY PARK to Castlegreen Dr,3605,428749
8,995,320441:428426:428697,JAMES to City Hall via College,3569,428697
1,995,320897:428427:428750,MAINLINE to Waterfront,3575,428750
17,996,322028:428428:428679,CURRENT RIVER to Waterfront,3603,428679
1,995,320871:428429:428750,MAINLINE to City Hall,3609,428750
7,1004,318884:428430:428713,HUDSON to Shuniah St.,3577,428713
3C,1004,318602:428431:428736,COUNTY PARK to Northwood,3576,428736
8,1003,319279:428432:428704,JAMES to Intercity via College,3587,428704
8,1004,318899:428433:428745,JAMES to Intercity via College,3587,428745
13,996,322496:428434:428688,JOHN-JUMBO to Waterfront,3588,428688
18,1004,319019:428435:428709,WESTFORT to Mary,3509,428709
8,1003,319239:428436:428704,JAMES to Intercity via College,3587,428704
15,1003,319131:428437:428737,BEVERLY to University,3608,428737
13,996,322513:428438:428688,JOHN-JUMBO to County Fair,3572,428688
9,1004,318959:428439:428686,JUNOT to University,3585,428686
3M,996,322308:428440:428744,MEMORIAL to Waterfront,3596,428744
3C,995,320814:428441:428748,COUNTY PARK to Northwood,3576,428748
11,1003,319862:428442:428755,JOHN to Windsor St.,3601,428755
3M,1004,318693:428443:428712,MEMORIAL to Waterfront,3596,428712
7,996,322146:428444:428732,HUDSON to Shuniah St.,3577,428732
13,1004,318488:428445:428687,JOHN-JUMBO to Waterfront,3588,428687
3C,995,320835:428446:428689,COUNTY PARK to Castlegreen Dr,3605,428689
10,1003,319723:428447:428723,NORTHWOOD to College,3549,428723
3C,995,320845:428448:428689,COUNTY PARK to Castlegreen Dr,3605,428689
9,995,321035:428449:428685,JUNOT to University,3585,428685
17,1004,318993:428450:428739,CURRENT RIVER to Cowan,3593,428739
13,1004,318504:428451:428713,JOHN-JUMBO to County Fair,3572,428713
9,1003,319531:428452:428729,JUNOT to Waterfront,3599,428729
3J,995,320675:428453:428708,JUMBO GARDENS to Airport,3592,428708
9,996,322053:428454:428671,JUNOT to University,3585,428671
1,995,320915:428455:428750,MAINLINE to Waterfront,3607,428750
3M,1003,319320:428456:428722,MEMORIAL to Jumbo Gardens,3590,428722
7,1003,319433:428457:428755,HUDSON to Shuniah St.,3577,428755
13,996,322492:428458:428688,JOHN-JUMBO to Waterfront,3588,428688
17,1003,320091:428459:428669,CURRENT RIVER to Cowan,3593,428669
13,996,322501:428460:428732,JOHN-JUMBO to Waterfront,3588,428732
18,1004,319034:428461:428709,WESTFORT to Mary,3509,428709
1,1004,318816:428462:428670,MAINLINE to City Hall,3584,428670
9,1003,319498:428463:428729,JUNOT to Waterfront,3599,428729
3C,996,322369:428464:428717,COUNTY PARK to Northwood,3576,428717
9,1003,319536:428465:428729,JUNOT to University,3585,428729
8,996,322079:428466:428702,JAMES to City Hall via College,3569,428702
1,996,322203:428467:428679,MAINLINE to City Hall,3584,428679
9,996,322059:428468:428700,JUNOT to University,3585,428700
17,1004,319010:428469:428696,CURRENT RIVER to Waterfront,3603,428696
9,995,321027:428470:428690,JUNOT to University,3585,428690
10,995,320573:428471:428741,NORTHWOOD to College,3549,428741
3M,1003,319382:428472:428730,MEMORIAL to Jumbo Gardens,3590,428730
10,995,320577:428473:428748,NORTHWOOD to College,3549,428748
10,1006,319714:428474:428680,NORTHWOOD to College,3549,428680
10,1007,319714:428474:428758,NORTHWOOD to College,3549,428758
9,995,321005:428475:428715,JUNOT to Waterfront,3599,428715
1,1003,319554:428476:428707,MAINLINE to City Hall,3609,428707
1,996,322227:428477:428752,MAINLINE to City Hall,3609,428752
11,1003,319893:428478:428755,JOHN to Waterfront,3606,428755
3J,995,320666:428479:428716,JUMBO GARDENS to Airport,3592,428716
1,1003,319596:428480:428694,MAINLINE to Waterfront,3575,428694
13,995,320462:428481:428718,JOHN-JUMBO to County Fair,3572,428718
13,1004,318502:428482:428713,JOHN-JUMBO to County Fair,3572,428713
3M,1004,318712:428483:428712,MEMORIAL to City Hall,3581,428712
13,1004,318484:428484:428687,JOHN-JUMBO to Waterfront,3588,428687
11,995,320790:428485:428753,JOHN to Waterfront,3606,428753
13,996,322522:428486:428732,JOHN-JUMBO to County Fair,3572,428732
8,1003,319266:428487:428698,JAMES to College,3538,428698
1,995,320924:428488:428673,MAINLINE to City Hall,3609,428673
3C,1003,319616:428489:428723,COUNTY PARK to Northwood,3576,428723
18,996,321960:428490:428679,WESTFORT to Mary,3509,428679
8,996,322076:428491:428742,JAMES to College,3538,428742
8,1003,319289:428492:428691,JAMES to College,3538,428691
3M,1004,318720:428493:428712,MEMORIAL to City Hall,3581,428712
10,995,320576:428494:428741,NORTHWOOD to College,3549,428741
1,1004,318778:428495:428739,MAINLINE to Waterfront,3575,428739
9,1003,319539:428496:428669,JUNOT to University,3585,428669
17,1003,320133:428497:428747,CURRENT RIVER to Waterfront,3603,428747
9,995,321012:428498:428675,JUNOT to Waterfront,3599,428675
9,995,321021:428499:428675,JUNOT to University,3585,428675
5,1004,318673:428500:428701,EDWARD to Waterfront,3555,428701
13,1004,318493:428501:428713,JOHN-JUMBO to Waterfront,3588,428713
10,1003,319741:428502:428738,NORTHWOOD to College,3549,428738
1,1003,319602:428503:428694,MAINLINE to Waterfront,3575,428694
17,1003,320111:428504:428669,CURRENT RIVER to Cowan,3593,428669
3C,995,320818:428505:428741,COUNTY PARK to Northwood,3576,428741
1,996,322192:428506:428752,MAINLINE to City Hall,3609,428752
1,1003,319593:428507:428707,MAINLINE to Waterfront,3575,428707
1,996,322228:428508:428728,MAINLINE to City Hall,3609,428728
3M,1006,319333:428509:428680,MEMORIAL to Northwood,3598,428680
3M,1007,319333:428509:428758,MEMORIAL to Northwood,3598,428758
3M,1003,319381:428510:428674,MEMORIAL to County Park,3595,428674
17,996,322024:428511:428754,CURRENT RIVER to Waterfront,3603,428754
15,996,322526:428512:428700,BEVERLY to Intercity,3586,428700
3C,995,320811:428513:428689,COUNTY PARK to Northwood,3576,428689
10,1003,319703:428514:428723,NORTHWOOD to College,3549,428723
3M,995,321146:428515:428681,MEMORIAL to Waterfront,3596,428681
17,995,321187:428516:428750,CURRENT RIVER to Cowan,3593,428750
3M,1003,319313:428517:428674,MEMORIAL to County Park,3595,428674
11,995,320778:428518:428753,JOHN to Windsor St.,3601,428753
8,995,320403:428519:428682,JAMES to Intercity via College,3587,428682
3J,1003,319780:428520:428722,JUMBO GARDENS to Airport,3592,428722
7,1004,318888:428521:428713,HUDSON to Shuniah St.,3577,428713
3C,995,320806:428522:428689,COUNTY PARK to Northwood,3576,428689
13,1004,318514:428523:428713,JOHN-JUMBO to County Fair,3572,428713
11,1003,319864:428524:428755,JOHN to Windsor St.,3601,428755
1,1003,319587:428525:428707,MAINLINE to Waterfront,3575,428707
3M,1004,318684:428526:428678,MEMORIAL to County Park,3600,428678
8,995,320415:428527:428682,JAMES to Intercity via College,3587,428682
18,996,321966:428528:428679,WESTFORT to Mary,3509,428679
15,996,322541:428529:428671,BEVERLY to Intercity,3586,428671
11,1003,319872:428530:428755,JOHN to Windsor St.,3601,428755
17,995,321205:428531:428711,CURRENT RIVER to Waterfront,3603,428711
3M,995,321074:428532:428748,MEMORIAL to County Park,3595,428748
1,995,320870:428533:428673,MAINLINE to City Hall,3609,428673
1,996,322189:428534:428679,MAINLINE to City Hall,3609,428679
7,1003,319424:428535:428693,HUDSON to Shuniah St.,3577,428693
3M,995,321061:428536:428692,MEMORIAL to Jumbo Gardens,3590,428692
1,996,322225:428537:428679,MAINLINE to Waterfront,3607,428679
9,995,321034:428538:428711,JUNOT to University,3585,428711
3M,1003,319360:428539:428722,MEMORIAL to Airport,3573,428722
7,996,322137:428540:428688,HUDSON to Shuniah St.,3577,428688
8,1003,319235:428541:428691,JAMES to Intercity via College,3587,428691
3M,1003,319376:428542:428738,MEMORIAL to Jumbo Gardens,3590,428738
3M,1004,318725:428543:428736,MEMORIAL to Northwood,3583,428736
13,1003,320087:428544:428755,JOHN-JUMBO to County Fair,3572,428755
18,1003,320188:428545:428726,WESTFORT to City Hall,3546,428726
17,1003,320140:428546:428726,CURRENT RIVER to Cowan,3593,428726
3M,1003,319401:428547:428698,MEMORIAL to Airport,3573,428698
3J,1006,319783:428548:428751,JUMBO GARDENS to Airport,3592,428751
3J,1007,319783:428548:428759,JUMBO GARDENS to Airport,3592,428759
13,996,322494:428549:428688,JOHN-JUMBO to Waterfront,3588,428688
3C,1004,318629:428550:428678,COUNTY PARK to Castlegreen Dr,3605,428678
11,1003,319876:428551:428755,JOHN to Waterfront,3606,428755
9,1003,319507:428552:428737,JUNOT to Waterfront,3599,428737
1,996,322246:428553:428728,MAINLINE to City Hall,3609,428728
17,996,322020:428554:428728,CURRENT RIVER to Waterfront,3603,428728
9,1004,318964:428555:428672,JUNOT to University,3585,428672
2,1003,319211:428556:428720,CROSSTOWN to Westfort,3597,428720
3M,1003,319387:428557:428676,MEMORIAL to County Park,3595,428676
17,1004,319014:428558:428709,CURRENT RIVER to Cowan,3593,428709
3C,1003,319666:428559:428674,COUNTY PARK to Northwood,3576,428674
18,996,321967:428560:428728,WESTFORT to Mary,3509,428728
3M,995,321048:428561:428677,MEMORIAL to Waterfront,3596,428677
13,1004,318501:428562:428687,JOHN-JUMBO to County Fair,3572,428687
3M,996,322294:428563:428744,MEMORIAL to City Hall,3581,428744
1,996,322197:428564:428752,MAINLINE to City Hall,3609,428752
1,1003,319591:428565:428707,MAINLINE to Waterfront,3575,428707
3M,1004,318685:428566:428736,MEMORIAL to County Park,3600,428736
3M,995,321134:428567:428741,MEMORIAL to Northwood,3598,428741
18,996,321951:428568:428679,WESTFORT to Mary,3509,428679
9,1003,319499:428569:428669,JUNOT to Waterfront,3599,428669
7,1003,319453:428570:428693,HUDSON to Shuniah St.,3577,428693
5,995,320757:428571:428721,EDWARD to Waterfront,3555,428721
1,1004,318781:428572:428739,MAINLINE to Waterfront,3575,428739
8,1004,318936:428573:428745,JAMES to College,3538,428745
10,995,320582:428574:428748,NORTHWOOD to College,3549,428748
9,996,322035:428575:428700,JUNOT to Waterfront,3599,428700
9,1003,319534:428576:428669,JUNOT to Waterfront,3599,428669
2,1003,319193:428577:428725,CROSSTOWN to Westfort,3597,428725
9,995,321036:428578:428675,JUNOT to University,3585,428675
17,1004,318977:428579:428709,CURRENT RIVER to Cowan,3593,428709
3M,995,321069:428580:428716,MEMORIAL to Jumbo Gardens,3590,428716
8,995,320407:428581:428719,JAMES to Intercity via College,3587,428719
3J,995,320696:428582:428708,JUMBO GARDENS to Sherwood Dr.,3571,428708
1,996,322216:428583:428679,MAINLINE to Waterfront,3575,428679
17,1004,318983:428584:428709,CURRENT RIVER to Cowan,3593,428709
17,996,322000:428585:428679,CURRENT RIVER to Cowan,3593,428679
1,995,320867:428586:428673,MAINLINE to City Hall,3584,428673
7,996,322135:428587:428688,HUDSON to Shuniah St.,3577,428688
9,995,321026:428588:428675,JUNOT to University,3585,428675
17,1003,320121:428589:428740,CURRENT RIVER to Waterfront,3603,428740
3M,1004,318704:428590:428746,MEMORIAL to Northwood,3583,428746
3M,1003,319393:428591:428730,MEMORIAL to Airport,3573,428730
9,1003,319488:428592:428747,JUNOT to University,3585,428747
8,996,322082:428593:428683,JAMES to City Hall via College,3569,428683
17,1003,320154:428594:428729,CURRENT RIVER to Waterfront,3603,428729
9,995,321028:428595:428715,JUNOT to University,3585,428715
10,996,322469:428596:428749,NORTHWOOD to College,3549,428749
3M,995,321157:428597:428731,MEMORIAL to Waterfront,3596,428731
9,996,322050:428598:428700,JUNOT to University,3585,428700
1,995,320903:428599:428750,MAINLINE to Waterfront,3575,428750
3M,1004,318690:428600:428736,MEMORIAL to County Park,3600,428736
3M,1003,319355:428601:428705,MEMORIAL to County Park,3595,428705
3J,1003,319748:428602:428738,JUMBO GARDENS to Airport,3592,428738
1,996,322195:428603:428752,MAINLINE to City Hall,3609,428752
7,995,320955:428604:428753,HUDSON to Shuniah St.,3577,428753
3M,1003,319344:428605:428738,MEMORIAL to Airport,3573,428738
1,1004,318784:428606:428670,MAINLINE to Waterfront,3575,428670
1,995,320920:428607:428750,MAINLINE to City Hall,3609,428750
3M,995,321092:428608:428708,MEMORIAL to County Park,3600,428708
5,1004,318678:428609:428701,EDWARD to Waterfront,3555,428701
1,995,320923:428610:428673,MAINLINE to Waterfront,3575,428673
7,995,320982:428611:428718,HUDSON to Shuniah St.,3577,428718
9,1004,318963:428612:428686,JUNOT to University,3585,428686
3M,995,321138:428613:428681,MEMORIAL to Northwood,3598,428681
3C,995,320802:428614:428681,COUNTY PARK to Northwood,3576,428681
8,996,322081:428615:428742,JAMES to City Hall via College,3569,428742
8,1003,319281:428616:428691,JAMES to City Hall via College,3569,428691
2,1003,319194:428617:428727,CROSSTOWN to Westfort,3597,428727
1,996,322194:428618:428752,MAINLINE to City Hall,3609,428752
11,1003,319881:428619:428693,JOHN to Waterfront,3606,428693
3M,995,321114:428620:428741,MEMORIAL to Northwood,3598,428741
3M,1004,318694:428621:428678,MEMORIAL to County Park,3600,428678
3M,995,321100:428622:428677,MEMORIAL to City Hall,3581,428677
3M,995,321060:428623:428731,MEMORIAL to County Park,3595,428731
11,1003,319900:428624:428693,JOHN to Windsor St.,3601,428693
10,1004,318541:428625:428736,NORTHWOOD to College,3549,428736
9,1003,319540:428626:428747,JUNOT to University,3585,428747
17,996,322004:428627:428728,CURRENT RIVER to Cowan,3593,428728
17,995,321219:428628:428675,CURRENT RIVER to Cowan,3593,428675
17,1003,320152:428629:428707,CURRENT RIVER to Waterfront,3603,428707
17,996,321996:428630:428754,CURRENT RIVER to Cowan,3593,428754
3M,995,321150:428631:428748,MEMORIAL to Northwood,3583,428748
3M,995,321165:428632:428731,MEMORIAL to County Park,3595,428731
7,1003,319469:428633:428755,HUDSON to Shuniah St.,3577,428755
